,title,area,height,dic,year,cost,price,chamber,hall,layers,addr_district,addr_detail,price_cor,height_state,中,低,高,东北向,东南向,东向,东西向,北向,南北向,南向,西北向,西南向,西向,万家湾,光华,八宝街,内光华,内金沙,外光华,外金沙,天府广场,府南新区,杜甫草堂,浣花小区,石人小区,苏坡,草市街,西南财大,贝森,长顺街,顺城街,骡马市
923,长虹和悦府,103.0,低,东向,2015,235.0,22815,3,2,20,万家湾,光华北一路527号,22815.533980582524,5.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4708,世纪金沙一期,103.0,高,南向,2009,190.0,18446,3,1,11,内金沙,世纪金沙一期,18446.601941747573,8.25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4093,蓝光凯丽美域,103.0,中,南向,2009,250.0,24271,3,2,31,内金沙,蓝光凯丽美域金祥路55号,24271.844660194172,15.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3510,包家巷127号院,104.13,高,东北向,2015,222.0,21319,3,2,7,天府广场,包家巷127号,21319.504465571885,5.25,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4020,蓝光凯丽美域,104.1,中,南向,2009,305.0,29298,3,2,31,内金沙,蓝光凯丽美域金祥路55号,29298.751200768493,15.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2224,天邑花园,104.36,低,东南向,2004,159.0,15235,2,2,11,西南财大,二环路西一段99号,15235.72249904178,2.75,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3782,天邑花园,104.36,低,东南向,2004,162.0,15523,2,2,11,西南财大,二环路西一段99号,15523.188961287851,2.75,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3743,天邑花园,104.36,低,东南向,2004,162.0,15523,2,2,11,西南财大,二环路西一段99号,15523.188961287851,2.75,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2916,天邑花园,104.36,低,东南向,2004,159.0,15235,2,2,11,西南财大,二环路西一段99号,15235.72249904178,2.75,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3438,锦里西路76号院,104.36,中,南北向,2000,140.0,13415,2,2,7,天府广场,锦里西路76号,13415.101571483328,3.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4711,清江苑,104.64,低,东南向,1991,122.0,11659,3,2,7,外金沙,黄田坝清河一村,11659.02140672783,1.75,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1724,华明家园,104.76,中,南向,2002,149.9,14308,3,2,7,杜甫草堂,斜阳路2号(近蜀都大道),14308.89652539137,3.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1633,锦绣光华,104.0,低,东南向,2010,169.0,16250,3,1,18,外光华,中坝街29号,16250.0,4.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1623,香木林新城,104.0,中,东向,2008,242.0,23269,3,2,11,内光华,瑞联路171号,23269.23076923077,5.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,金阳易诚国际,105.18,高,南向,2010,200.0,19015,3,1,22,万家湾,培华路399号,19015.021867275147,16.5,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,金阳易诚国际,105.18,高,南向,2010,200.0,19015,3,1,22,万家湾,培华路399号,19015.021867275147,16.5,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3022,四川省卫生管理干部学,105.27,中,东向,2015,260.0,24698,3,2,6,天府广场,文庙西街31号,24698.394604350717,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2280,上河新城,105.35,中,东南向,2005,160.0,15187,3,1,9,草市街,大安西路58号,15187.470336972,4.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
107,元益花园,105.44,高,西向,2014,260.0,24658,3,2,21,外光华,光华大道一段866号,24658.57359635812,15.75,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
183,元益花园,105.44,高,西向,2014,260.0,24658,3,2,21,外光华,光华大道一段866号,24658.57359635812,15.75,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2460,二十一世纪花园一期,105.49,中,南北向,2003,172.0,16304,3,1,7,贝森,苏坡东路27号,16304.86302019149,3.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
940,润扬金沙30°,105.51,中,西北向,2014,221.0,20945,3,2,12,内金沙,黄忠路12号(金沙文化博物馆以南500米处),20945.881906928254,6.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4196,新世界丽晶花园,105.61,低,西北向,2003,212.0,20073,3,2,12,长顺街,实业街59号,20073.85664236341,3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2377,青华路22号院,105.67,高,南向,2000,157.0,14857,3,2,7,浣花小区,青华路22号,14857.575470805337,5.25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3672,童子街庭苑,105.74,中,西向,2015,228.0,21562,2,1,25,顺城街,童子街29号,21562.32267826745,12.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1625,卧龙晓城,105.93,高,东向,2003,156.0,14726,3,2,6,贝森,青羊大道288号,14726.70631549136,4.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4113,华府金沙名城,105.0,中,南北向,2020,269.0,25619,2,2,44,外金沙,华府金沙名城金凤路2号,25619.04761904762,22.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4386,金沙春,105.0,高,南向,2015,270.0,25714,2,1,1,府南新区,金沙春青羊区清江中路53、55号,25714.285714285717,0.75,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
730,华府金沙名城,105.0,中,东南向,2017,265.0,25238,3,2,44,外金沙,华府金沙名城金凤路2号,25238.095238095237,22.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3933,童子街庭苑,105.0,中,南北向,2008,225.0,21428,2,2,24,顺城街,童子街29号,21428.571428571428,12.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4445,童子街庭苑,105.0,中,南北向,2008,225.0,21428,2,2,24,顺城街,童子街29号,21428.571428571428,12.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4710,华府金沙,105.0,中,西南向,2008,280.0,26666,3,2,44,内金沙,蜀源路1号(金沙西单商场旁),26666.666666666664,22.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4555,童子街庭苑,105.0,高,南北向,2008,225.0,21428,3,2,23,顺城街,童子街29号,21428.571428571428,17.25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2094,华府金沙名城,105.0,高,南向,2020,285.0,27142,2,2,90,外金沙,金凤路2号,27142.857142857145,67.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3504,华府金沙名城,105.0,高,南北向,2018,280.0,26666,3,2,26,外金沙,金凤路2号,26666.666666666664,19.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
274,华府金沙名城,105.0,中,东南向,2017,265.0,25238,3,2,44,外金沙,华府金沙名城金凤路2号,25238.095238095237,22.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3341,华府金沙名城,105.0,中,南北向,2020,269.0,25619,2,2,44,外金沙,华府金沙名城金凤路2号,25619.04761904762,22.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1075,华府金沙名城,105.0,低,东南向,2020,265.0,25238,3,2,44,外金沙,华府金沙名城金凤路2号,25238.095238095237,11.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3337,蓝光凯丽美域,105.0,高,南北向,2008,285.0,27142,3,2,31,内金沙,金祥路55号,27142.857142857145,23.25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4145,蓝光凯丽美域,105.0,高,南北向,2008,285.0,27142,3,2,31,内金沙,金祥路55号,27142.857142857145,23.25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3685,童子街庭苑,105.0,中,南北向,2008,225.0,21428,2,2,24,顺城街,童子街29号,21428.571428571428,12.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1537,中大君悦金沙一期,105.0,中,南北向,2012,220.0,20952,3,2,23,内金沙,中大君悦金沙一期蜀辉路19号,20952.380952380954,11.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2763,清河阳光,105.0,低,东南向,2010,164.0,15619,3,1,18,外光华,月华路23号,15619.047619047618,4.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4293,童子街庭苑,105.0,高,南北向,2008,225.0,21428,3,2,23,顺城街,童子街29号,21428.571428571428,17.25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2697,海亮樾金沙,106.24,高,西北向,2016,256.0,24096,3,2,24,外金沙,海亮樾金沙蜀鑫路与清波路交汇处,24096.38554216868,18.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
385,浣花北路26号院,106.31,中,南向,2000,215.0,20223,3,1,7,浣花小区,浣花北路26号,20223.873577274007,3.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1298,西城角巷15号院,106.33,低,东南向,1993,180.0,16928,3,2,7,八宝街,西城角巷15号院西城角巷15号,16928.43035831844,1.75,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1524,海亮樾金沙,106.39,中,西南向,2016,330.0,31017,3,2,22,外金沙,蜀鑫路与清波路交汇处,31017.9528151142,11.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3789,牧电路佳利公寓,106.9,高,南北向,2002,134.8,12609,3,1,7,杜甫草堂,牧电路3号(清江东路与牧电路交界处),12609.915809167447,5.25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4262,牧电路佳利公寓,106.9,高,南北向,2002,134.8,12609,3,1,7,杜甫草堂,牧电路3号(清江东路与牧电路交界处),12609.915809167447,5.25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4027,牧电路佳利公寓,106.9,高,南北向,2002,134.8,12609,3,1,7,杜甫草堂,牧电路3号(清江东路与牧电路交界处),12609.915809167447,5.25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1257,百草园,107.02,高,东北向,2002,220.0,20556,3,2,6,府南新区,双清南路3号,20556.905251354885,4.5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1987,光华欣苑,107.06,高,南向,2015,280.0,26153,3,2,18,外光华,光华北六路211号,26153.558752101628,13.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4398,锦桂苑,107.26,中,南向,1999,137.5,12819,3,1,7,府南新区,双清中路100号,12819.317546149543,3.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3827,香榭名苑,107.42,高,东南向,2002,203.0,18897,2,2,11,府南新区,同善桥南街9号,18897.784397691303,8.25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1557,金沙春,107.61,高,北向,2003,109.0,10129,3,2,7,府南新区,青羊区清江中路53、55号,10129.17015147291,5.25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2027,光华欣苑,107.69,中,东向,2020,252.0,23400,3,2,20,外光华,光华北六路211号,23400.50143931656,10.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1348,光华欣苑,107.69,中,东向,2020,252.0,23400,3,2,20,外光华,光华北六路211号,23400.50143931656,10.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
402,大石东路9号院,107.89,高,南北向,2015,156.0,14459,3,2,7,浣花小区,大石东路9号,14459.17137825563,5.25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1420,大石东路9号院,107.89,高,南北向,2015,156.0,14459,3,2,7,浣花小区,大石东路9号,14459.17137825563,5.25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2342,光华欣苑,108.33,低,北向,2016,240.0,22154,3,2,18,外光华,光华北六路211号,22154.527831625586,4.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2712,城置尚豪庭,108.43,中,东南向,2014,270.0,24900,3,1,26,草市街,青羊区草市街38号,24900.857696209532,13.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3081,城置尚豪庭,108.43,中,东南向,2014,270.0,24900,3,1,26,草市街,青羊区草市街38号,24900.857696209532,13.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2072,城置尚豪庭,108.43,中,东南向,2014,270.0,24900,3,1,26,草市街,青羊区草市街38号,24900.857696209532,13.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1155,光华欣苑,108.53,低,东向,2020,249.0,22942,3,2,18,外光华,光华北六路211号,22942.96507878006,4.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3524,光华美邻,108.55,高,南北向,2007,285.0,26255,3,2,11,内光华,瑞星路89号,26255.1819438047,8.25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2159,香格里拉花园,108.96,中,东向,2002,258.0,23678,3,2,11,贝森,清江中路65号,23678.4140969163,5.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
842,香格里拉花园,108.96,中,东向,2002,258.0,23678,3,2,11,贝森,清江中路65号,23678.4140969163,5.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3670,君平街127号院,108.9,低,西南向,2014,200.0,18365,4,2,7,天府广场,君平街127号,18365.472910927456,1.75,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2955,光华欣苑,108.0,高,西向,2020,255.0,23611,3,2,20,外光华,光华北六路211号,23611.111111111113,15.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4109,人民中路一段6号院,108.0,低,南向,2000,345.6,32000,4,1,6,天府广场,人民中路一段6号院人民中路一段6号,32000.0,1.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3568,华府金沙名城,108.0,中,南北向,2020,300.0,27777,2,2,44,外金沙,金凤路2号,27777.777777777777,22.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3720,人民中路一段6号院,108.0,低,南向,2000,345.6,32000,4,1,6,天府广场,人民中路一段6号院人民中路一段6号,32000.0,1.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
437,西二道街社区,108.0,中,南北向,1994,205.0,18981,3,2,7,八宝街,天府广场附近西二道街,18981.48148148148,3.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3724,华府金沙名城,108.0,中,南北向,2020,300.0,27777,2,2,44,外金沙,金凤路2号,27777.777777777777,22.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2709,阳城心灵家园,109.01,中,北向,2013,205.0,18805,3,2,17,万家湾,青羊区培华路312号,18805.61416383818,8.5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,阳城心灵家园,109.01,中,北向,2013,205.0,18805,3,2,17,万家湾,青羊区培华路312号,18805.61416383818,8.5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4608,城置尚豪庭,109.12,中,南向,2014,240.0,21994,2,1,26,草市街,青羊区草市街38号,21994.134897360702,13.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3905,城置尚豪庭,109.12,中,南向,2014,240.0,21994,2,1,26,草市街,青羊区草市街38号,21994.134897360702,13.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1306,浪琴湾,109.29,中,南向,2015,236.0,21593,3,1,6,内光华,瑞南街33号,21593.924421264524,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2829,浪琴湾,109.29,中,南向,2015,236.0,21593,3,1,6,内光华,瑞南街33号,21593.924421264524,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4106,长城园,109.2,低,东南向,2003,248.0,22710,3,2,7,天府广场,长城园小南街69号,22710.62271062271,1.75,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1715,浪琴湾,109.39,低,南向,2004,237.0,21665,3,2,6,内光华,瑞南街33号,21665.600146265653,1.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,浪琴湾,109.39,低,南向,2004,237.0,21665,3,2,6,内光华,瑞南街33号,21665.600146265653,1.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,浪琴湾,109.39,低,南向,2004,237.0,21665,3,2,6,内光华,瑞南街33号,21665.600146265653,1.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2457,浪琴湾,109.39,低,南向,2004,237.0,21665,3,2,6,内光华,瑞南街33号,21665.600146265653,1.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4389,时光俊园,109.41,低,南向,2013,248.0,22667,3,2,21,万家湾,青羊区光华西三路30号,22667.032263961246,5.25,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3839,时光俊园,109.41,低,南向,2013,248.0,22667,3,2,21,万家湾,青羊区光华西三路30号,22667.032263961246,5.25,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3101,吉祥街35号院,109.42,高,东南向,2002,260.0,23761,3,1,24,顺城街,吉祥街35号,23761.652348747943,18.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3304,成都花园翠雍华庭,109.62,高,东西向,2004,238.0,21711,3,2,10,贝森,成都花园翠雍华庭青羊大道8号,21711.366538952745,7.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4459,包家巷123号院,109.7,低,南向,2014,265.0,24156,2,1,6,天府广场,包家巷123号,24156.79124886053,1.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4338,金阳易诚国际,109.9,高,南向,2010,300.0,27297,4,2,220,万家湾,金阳易诚国际培华路399号,27297.543221110096,165.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,元益花园,109.0,低,东向,2014,172.0,15779,3,2,21,外光华,光华大道一段866号,15779.816513761469,5.25,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3941,长城园,109.0,中,南向,2005,265.0,24311,3,2,7,天府广场,长城园小南街69号,24311.926605504585,3.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2479,元益花园,110.04,低,北向,2014,190.0,17266,3,2,21,外光华,光华大道一段866号,17266.448564158487,5.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1232,元益花园,110.04,低,北向,2014,190.0,17266,3,2,21,外光华,光华大道一段866号,17266.448564158487,5.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
807,元益花园,110.04,低,北向,2014,190.0,17266,3,2,21,外光华,光华大道一段866号,17266.448564158487,5.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3833,潮蓉花园,110.09,高,南北向,2000,187.4,17022,3,2,6,府南新区,同善桥南街6号,17022.436188572985,4.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4593,潮蓉花园,110.09,高,南北向,2000,187.4,17022,3,2,6,府南新区,同善桥南街6号,17022.436188572985,4.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1226,紫御熙庭,110.15,低,东南向,2017,290.0,26327,3,2,21,光华,紫御熙庭,26327.734906945076,5.25,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,元益花园,110.35,中,南向,2014,210.0,19030,3,2,21,外光华,光华大道一段866号,19030.357951971004,10.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2714,优品道一期,110.38,低,东北向,2014,296.0,26816,3,1,6,贝森,青羊大道99号,26816.45225584345,1.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
876,优品道一期,110.38,低,东北向,2014,296.0,26816,3,1,6,贝森,青羊大道99号,26816.45225584345,1.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1887,紫御熙庭,110.39,低,东南向,2016,290.0,26270,4,2,21,光华,紫御熙庭,26270.49551589818,5.25,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3007,颐和京都,110.45,中,南向,2016,248.0,22453,3,1,29,外光华,培风路276号,22453.598913535538,14.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
468,颐和京都,110.45,中,南向,2016,248.0,22453,3,1,29,外光华,培风路276号,22453.598913535538,14.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
721,颐和京都,110.45,中,南向,2016,248.0,22453,3,1,29,外光华,培风路276号,22453.598913535538,14.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4726,颐和京都,110.45,中,南向,2016,248.0,22453,4,2,29,外光华,培风路276号,22453.598913535538,14.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2029,颐和京都,110.45,中,南向,2016,248.0,22453,3,1,29,外光华,培风路276号,22453.598913535538,14.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
